,Fecha,Planta,Energía Vertida (MWh),Potencia M. Limitada (MW),Tiempo de Limitación (h),1,2,3,4,5,6,7,8,9,10,11,12,El Cajón - Nivel de Embalse (m.s.n.m.),Patuca III - Nivel del Embalse (m.s.n.m.),Monto Mensual ($),Monto Mensual Acumulado ($)
0,2020-01-01,Cerro de Hula,9.5,10,0.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1425,1425
1,2020-01-01,Cinco Estrellas,10.45,11,0.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1567.5,2992.5
2,2020-01-01,Cohessa,13.5,15,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,5017.5
3,2020-01-01,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5017.5
4,2020-01-01,Choluteca 2,8.9833,5.3,1.7167,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1347.495,6364.995
5,2020-01-01,Choluteca 1,6.4167,7,0.9167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,962.505,7327.5
6,2020-01-01,Enerbasa,7,7.5,0.9333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1050,8377.5
7,2020-01-01,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8377.5
8,2020-01-01,Nacaome 2,11.4833,13,0.8833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1722.495,10099.995
9,2020-01-01,Nacaome 1,14.4,16,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2160,12259.995
10,2020-01-01,Fotersa,8.2535,4.855,0.8667,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1238.025,13498.02
11,2020-01-01,Helios,10.5,10,1.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1575,15073.02
12,2020-01-01,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15073.02
13,2020-01-01,Llanos del Sur,3.85,4.2,0.9167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,577.5,15650.52
14,2020-01-01,Mecer,5.8,6,0.9667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,870,16520.52
15,2020-01-01,Marcovia,4.4167,5,0.8833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,662.505,17183.025
16,2020-01-01,Los Pollitos,10.5433,5.3,1.9833,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1581.495,18764.52
17,2020-01-01,Prados Sur,5.8,6,0.9667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,870,19634.52
18,2020-01-01,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19634.52
19,2020-01-01,Soposa,18.815,21.3,0.8833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2822.25,22456.77
20,2020-01-02,Cerro de Hula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
21,2020-01-02,Cinco Estrellas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
22,2020-01-02,Cohessa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
23,2020-01-02,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
24,2020-01-02,Choluteca 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
25,2020-01-02,Choluteca 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
26,2020-01-02,Enerbasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
27,2020-01-02,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
28,2020-01-02,Nacaome 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
29,2020-01-02,Nacaome 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
30,2020-01-02,Fotersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
31,2020-01-02,Helios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
32,2020-01-02,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
33,2020-01-02,Llanos del Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
34,2020-01-02,Mecer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
35,2020-01-02,Marcovia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
36,2020-01-02,Los Pollitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
37,2020-01-02,Prados Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
38,2020-01-02,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
39,2020-01-02,Soposa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
40,2020-01-03,Cerro de Hula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
41,2020-01-03,Cinco Estrellas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22456.77
42,2020-01-03,Cohessa,21.6493,24.98,0.8667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3247.395,25704.165
43,2020-01-03,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25704.165
44,2020-01-03,Choluteca 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25704.165
45,2020-01-03,Choluteca 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25704.165
46,2020-01-03,Enerbasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25704.165
47,2020-01-03,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25704.165
48,2020-01-03,Nacaome 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25704.165
49,2020-01-03,Nacaome 1,19.1707,22.12,0.8667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2875.605,28579.77
50,2020-01-03,Fotersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28579.77
51,2020-01-03,Helios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28579.77
52,2020-01-03,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28579.77
53,2020-01-03,Llanos del Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28579.77
54,2020-01-03,Mecer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28579.77
55,2020-01-03,Marcovia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28579.77
56,2020-01-03,Los Pollitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28579.77
57,2020-01-03,Prados Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28579.77
58,2020-01-03,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28579.77
59,2020-01-03,Soposa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28579.77
60,2020-01-04,Cerro de Hula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28579.77
61,2020-01-04,Cinco Estrellas,17.0683,20.9,0.8167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2560.245,31140.015
62,2020-01-04,Cohessa,25.415,29.9,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3812.25,34952.265
63,2020-01-04,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34952.265
64,2020-01-04,Choluteca 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34952.265
65,2020-01-04,Choluteca 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34952.265
66,2020-01-04,Enerbasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34952.265
67,2020-01-04,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34952.265
68,2020-01-04,Nacaome 2,18.486,21.33,0.8667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2772.9,37725.165
69,2020-01-04,Nacaome 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37725.165
70,2020-01-04,Fotersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37725.165
71,2020-01-04,Helios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37725.165
72,2020-01-04,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37725.165
73,2020-01-04,Llanos del Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37725.165
74,2020-01-04,Mecer,9.425,8.7,1.0833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1413.75,39138.915
75,2020-01-04,Marcovia,5.05,6.06,0.8333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,757.5,39896.415
76,2020-01-04,Los Pollitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39896.415
77,2020-01-04,Prados Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39896.415
78,2020-01-04,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39896.415
79,2020-01-04,Soposa,25,30,0.8333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3750,43646.415
80,2020-01-05,Cerro de Hula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43646.415
81,2020-01-05,Cinco Estrellas,16.027,20.46,0.7833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2404.05,46050.465
82,2020-01-05,Cohessa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
83,2020-01-05,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
84,2020-01-05,Choluteca 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
85,2020-01-05,Choluteca 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
86,2020-01-05,Enerbasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
87,2020-01-05,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
88,2020-01-05,Nacaome 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
89,2020-01-05,Nacaome 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
90,2020-01-05,Fotersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
91,2020-01-05,Helios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
92,2020-01-05,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
93,2020-01-05,Llanos del Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
94,2020-01-05,Mecer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
95,2020-01-05,Marcovia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
96,2020-01-05,Los Pollitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
97,2020-01-05,Prados Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
98,2020-01-05,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
99,2020-01-05,Soposa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
100,2020-01-06,Cerro de Hula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
101,2020-01-06,Cinco Estrellas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46050.465
102,2020-01-06,Cohessa,8.405,12.3,0.6833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1260.75,47311.215
103,2020-01-06,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47311.215
104,2020-01-06,Choluteca 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47311.215
105,2020-01-06,Choluteca 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47311.215
106,2020-01-06,Enerbasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47311.215
107,2020-01-06,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47311.215
108,2020-01-06,Nacaome 2,12.95,18.5,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1942.5,49253.715
109,2020-01-06,Nacaome 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
110,2020-01-06,Fotersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
111,2020-01-06,Helios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
112,2020-01-06,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
113,2020-01-06,Llanos del Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
114,2020-01-06,Mecer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
115,2020-01-06,Marcovia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
116,2020-01-06,Los Pollitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
117,2020-01-06,Prados Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
118,2020-01-06,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
119,2020-01-06,Soposa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
120,2020-01-07,Cerro de Hula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
121,2020-01-07,Cinco Estrellas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
122,2020-01-07,Cohessa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
123,2020-01-07,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
124,2020-01-07,Choluteca 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
125,2020-01-07,Choluteca 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
126,2020-01-07,Enerbasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
127,2020-01-07,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49253.715
128,2020-01-07,Nacaome 2,18.9933,20.35,0.9333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2848.995,52102.71
129,2020-01-07,Nacaome 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
130,2020-01-07,Fotersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
131,2020-01-07,Helios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
132,2020-01-07,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
133,2020-01-07,Llanos del Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
134,2020-01-07,Mecer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
135,2020-01-07,Marcovia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
136,2020-01-07,Los Pollitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
137,2020-01-07,Prados Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
138,2020-01-07,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
139,2020-01-07,Soposa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
140,2020-01-08,Cerro de Hula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52102.71
141,2020-01-08,Cinco Estrellas,17.17,20.2,0.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2575.5,54678.21
142,2020-01-08,Cohessa,22.9,22.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3435,58113.21
143,2020-01-08,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58113.21
144,2020-01-08,Choluteca 2,9.63,10.7,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1444.5,59557.71
145,2020-01-08,Choluteca 1,2.1633,2.2,0.9833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,324.495,59882.205
146,2020-01-08,Enerbasa,7.975,8.7,0.9167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1196.25,61078.455
147,2020-01-08,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61078.455
148,2020-01-08,Nacaome 2,19.9133,20.6,0.9667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2986.995,64065.45
149,2020-01-08,Nacaome 1,14.4917,18.5,0.7833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2173.755,66239.205
150,2020-01-08,Fotersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66239.205
151,2020-01-08,Helios,20.6805,10.365,2.0167,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3102.075,69341.28
152,2020-01-08,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69341.28
153,2020-01-08,Llanos del Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69341.28
154,2020-01-08,Mecer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69341.28
155,2020-01-08,Marcovia,14,15,0.9333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2100,71441.28
156,2020-01-08,Los Pollitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71441.28
157,2020-01-08,Prados Sur,12.4883,12.7,0.9833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1873.245,73314.525
158,2020-01-08,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73314.525
159,2020-01-08,Soposa,19.1667,25,0.7667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2875.005,76189.53
160,2020-01-09,Cerro de Hula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76189.53
161,2020-01-09,Cinco Estrellas,26.6367,26.2,1.0167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3995.505,80185.035
162,2020-01-09,Cohessa,0,0,0.8167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80185.035
163,2020-01-09,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80185.035
164,2020-01-09,Choluteca 2,19.8595,10.365,1.9167,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2978.925,83163.96
165,2020-01-09,Choluteca 1,3.2067,3.7,0.8667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,481.005,83644.965
166,2020-01-09,Enerbasa,6.815,8.7,0.7833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1022.25,84667.215
167,2020-01-09,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84667.215
168,2020-01-09,Nacaome 2,19.5,19.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2925,87592.215
169,2020-01-09,Nacaome 1,18.4617,20.9,0.8833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2769.255,90361.47
170,2020-01-09,Fotersa,13.9217,7.02,1.9833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2088.255,92449.725
171,2020-01-09,Helios,9.322,9.48,0.9833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1398.3,93848.025
172,2020-01-09,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93848.025
173,2020-01-09,Llanos del Sur,4.41,4.9,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,661.5,94509.525
174,2020-01-09,Mecer,9.735,9.9,0.9833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1460.25,95969.775
175,2020-01-09,Marcovia,25.2207,13.78,1.8333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3783.105,99752.88
176,2020-01-09,Los Pollitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99752.88
177,2020-01-09,Prados Sur,9.3767,9.7,0.9667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1406.505,101159.385
178,2020-01-09,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101159.385
179,2020-01-09,Soposa,30.2233,15.3,1.9833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4533.495,105692.88
180,2020-01-10,Cerro de Hula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
181,2020-01-10,Cinco Estrellas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
182,2020-01-10,Cohessa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
183,2020-01-10,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
184,2020-01-10,Choluteca 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
185,2020-01-10,Choluteca 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
186,2020-01-10,Enerbasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
187,2020-01-10,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
188,2020-01-10,Nacaome 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
189,2020-01-10,Nacaome 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
190,2020-01-10,Fotersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
191,2020-01-10,Helios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
192,2020-01-10,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
193,2020-01-10,Llanos del Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
194,2020-01-10,Mecer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
195,2020-01-10,Marcovia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
196,2020-01-10,Los Pollitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
197,2020-01-10,Prados Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
198,2020-01-10,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
199,2020-01-10,Soposa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
200,2020-01-11,Cerro de Hula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
201,2020-01-11,Cinco Estrellas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
202,2020-01-11,Cohessa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
203,2020-01-11,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
204,2020-01-11,Choluteca 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105692.88
205,2020-01-11,Choluteca 1,4.1667,5,0.8333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,625.005,106317.885
206,2020-01-11,Enerbasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106317.885
207,2020-01-11,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106317.885
208,2020-01-11,Nacaome 2,7.25,8.7,0.8333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1087.5,107405.385
209,2020-01-11,Nacaome 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
210,2020-01-11,Fotersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
211,2020-01-11,Helios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
212,2020-01-11,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
213,2020-01-11,Llanos del Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
214,2020-01-11,Mecer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
215,2020-01-11,Marcovia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
216,2020-01-11,Los Pollitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
217,2020-01-11,Prados Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
218,2020-01-11,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
219,2020-01-11,Soposa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
220,2020-01-12,Cerro de Hula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107405.385
221,2020-01-12,Cinco Estrellas,20.945,21.3,0.9833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3141.75,110547.135
222,2020-01-12,Cohessa,22.5,30,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3375,113922.135
223,2020-01-12,Chinchayote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113922.135
224,2020-01-12,Choluteca 2,9.2127,10.63,0.8667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1381.905,115304.04
225,2020-01-12,Choluteca 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115304.04
226,2020-01-12,Enerbasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115304.04
227,2020-01-12,Fray Lázaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115304.04
228,2020-01-12,Nacaome 2,13.3,15.96,0.8333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995,117299.04
229,2020-01-12,Nacaome 1,16.8275,19.05,0.8833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2524.125,119823.165
230,2020-01-12,Fotersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119823.165
231,2020-01-12,Helios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119823.165
232,2020-01-12,Lajas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119823.165
